종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"001067","JW중외제약2우B","KOSPI",,"62800","800","1.29","61000","62800","61000","121","7539100","6463815600","102927"
"001065","JW중외제약우","KOSPI",,"33550","1150","3.55","33950","33950","33500","34","1140900","6130759250","182735"
"096760","JW홀딩스","KOSPI",,"2790","-5","-0.18","2770","2835","2695","64412","178651220","196540729740","70444706"
"035900","JYP Ent.","KOSDAQ","우량기업부","58800","700","1.20","57500","59300","57300","305376","17891452900","2087252529600","35497492"
"318000","KBG","KOSDAQ","벤처기업부","6160","1415","29.82","4520","6160","4500","3438297","19804125785","50695722000","8229825"
"024840","KBI메탈","KOSDAQ","중견기업부","1350","0","0.00","1340","1350","1290","177295","233691250","44483644800","32950848"
"105560","KB금융","KOSPI",,"43700","-550","-1.24","44500","44900","43400","1346822","59120224150","17868801871600","408897068"
"024120","KB오토시스","KOSDAQ","우량기업부","3600","-50","-1.37","3570","3645","3440","216157","763441590","41400000000","11500000"
"002380","KCC","KOSPI",,"231500","-3500","-1.49","232500","233000","227500","35770","8229674000","2057218036500","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","5550","50","0.91","5350","5550","5260","26394","143043560","118770000000","21400000"
"344820","KCC글라스","KOSPI",,"39950","450","1.14","39000","40050","38750","16961","669845800","638021954400","15970512"
"036670","KCI","KOSDAQ","우량기업부","8320","-70","-0.83","8390","8400","8210","18414","153390130","93766400000","11270000"
"009070","KCTC","KOSPI",,"3900","-85","-2.13","3815","4030","3815","55589","216224850","117000000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"3140","-5","-0.16","3145","3215","3000","40302","124153120","70445837200","22434980"
"112190","KC산업","KONEX","일반기업부","3425","5","0.15","3490","3490","3310","23","78945","24403991525","7125253"
"119650","KC코트렐","KOSPI",,"2995","5","0.17","2990","3080","2940","72845","219232735","52713365720","17600456"
"044180","KD","KOSDAQ","중견기업부","749","10","1.35","701","753","701","55796","40751402","18611632109","24848641"
"092220","KEC","KOSPI",,"2280","-75","-3.18","2295","2330","2240","2048202","4684984155","330025761480","144748141"
"151860","KG ETS","KOSDAQ","우량기업부","9420","-150","-1.57","9370","9670","9250","526320","4989416460","339120000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","5520","40","0.73","5360","5590","5340","206839","1127261260","214317135360","38825568"
"016380","KG스틸","KOSPI",,"8280","-180","-2.13","8260","8410","8210","680043","5655118520","828073667160","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","11800","-100","-0.84","11750","12050","11600","187716","2219872650","329272321200","27904434"
"001390","KG케미칼","KOSPI",,"21500","50","0.23","21000","21750","20900","80308","1714536500","298121064000","13866096"
"226360","KH 건설","KOSDAQ","벤처기업부","492","-15","-2.96","500","513","486","3577481","1798088640","60821301252","123620531"
"111870","KH 전자","KOSDAQ","중견기업부","311","-5","-1.58","304","313","304","962116","297036398","49747504642","159959822"
"033180","KH 필룩스","KOSPI",,"1000","1","0.10","976","1010","971","538527","533854381","155264872000","155264872"
"060720","KH바텍","KOSDAQ","중견기업부","12850","-150","-1.15","12750","13100","12500","414014","5281760600","304255129700","23677442"
"001940","KISCO홀딩스","KOSPI",,"12400","50","0.40","12300","12400","12150","21084","259617150","200587112000","16176380"
"058400","KNN","KOSDAQ","우량기업부","880","11","1.27","853","915","853","893057","786070053","116538153600","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","4145","15","0.36","4025","4405","3850","495055","2036666455","62175000000","15000000"
"025000","KPX케미칼","KOSPI",,"48600","400","0.83","48000","48650","47900","1319","63861800","235224000000","4840000"
"092230","KPX홀딩스","KOSPI",,"52500","-2400","-4.37","54900","54900","52000","7842","417401500","221793915000","4224646"
"000040","KR모터스","KOSPI",,"638","-50","-7.27","698","820","624","14489711","10680391613","61336340670","96138465"
"044450","KSS해운","KOSPI",,"8840","-60","-0.67","8900","8910","8770","39103","346090320","204079179200","23085880"
"030200","KT","KOSPI",,"36200","650","1.83","35650","36700","35600","1145708","41637109750","9452247449600","261111808"
"033780","KT&G","KOSPI",,"86600","-600","-0.69","87300","87700","86400","483499","42126489400","11889530240200","137292497"
"058850","KTcs","KOSPI",,"2130","-5","-0.23","2110","2130","2080","41662","87331345","90919050000","42685000"
"058860","KTis","KOSPI",,"2585","-15","-0.58","2555","2605","2505","79348","202047285","89963170000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","6300","-30","-0.47","6240","6550","6240","573882","3673136600","137970000000","21900000"
"122450","KX","KOSDAQ","중견기업부","5940","-110","-1.82","5860","6040","5680","82475","481526870","269295626160","45335964"
"052900","KX하이텍","KOSDAQ","벤처기업부","1185","0","0.00","1180","1195","1155","142471","167798640","61179234510","51628046"
"093050","LF","KOSPI",,"14600","-300","-2.01","14850","14900","14600","49057","723166650","426904000000","29240000"
"003550","LG","KOSPI",,"74000","-500","-0.67","75200","75900","73300","438761","32650605200","11640273482000","157300993"
"034220","LG디스플레이","KOSPI",,"12000","50","0.42","11950","12250","11800","1850998","22277513050","4293788400000","357815700"
"051900","LG생활건강","KOSPI",,"633000","-18000","-2.76","641000","653000","631000","78409","50306325000","9886318701000","15618197"
"051905","LG생활건강우","KOSPI",,"329500","3000","0.92","323500","329500","316000","4012","1295297500","691850161500","2099697"
"373220","LG에너지솔루션","KOSPI",,"426500","-13500","-3.07","433000","438500","420000","358316","153343832500","99801000000000","234000000"
"003555","LG우","KOSPI",,"59500","500","0.85","58200","59700","58100","4034","236964500","179786390000","3021620"
"032640","LG유플러스","KOSPI",,"10750","0","0.00","10750","10950","10650","1114303","12043511150","4693572130750","436611361"
"011070","LG이노텍","KOSPI",,"273500","-1500","-0.55","263000","277000","262500","486806","131424676000","6472953764500","23667107"
"066570","LG전자","KOSPI",,"78600","600","0.77","77200","79900","77200","883383","69464081400","12862718180400","163647814"
"066575","LG전자우","KOSPI",,"36950","50","0.14","36100","37650","36100","20980","774699600","635022404400","17185992"
"037560","LG헬로비전","KOSPI",,"4190","-20","-0.48","4150","4245","4100","199894","832769505","324502364350","77446865"
"051910","LG화학","KOSPI",,"536000","-11000","-2.01","539000","554000","534000","195109","105191534000","37837495848000","70592343"
"051915","LG화학우","KOSPI",,"252000","-4500","-1.75","252000","258000","252000","13165","3338698200","1937577600000","7688800"
"079550","LIG넥스원","KOSPI",,"90300","-800","-0.88","89400","93100","88700","172209","15596094300","1986600000000","22000000"
"006260","LS","KOSPI",,"56700","200","0.35","56300","57500","55500","101527","5750020500","1825740000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"46700","-50","-0.11","46500","47550","46200","97695","4597254850","1401000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2590","-50","-1.89","2545","2665","2540","92974","239403105","204099811440","78803016"
"229640","LS전선아시아","KOSPI",,"7050","50","0.71","6800","7060","6800","105814","733339380","215905396950","30624879"
"108320","LX세미콘","KOSDAQ","우량기업부","76000","700","0.93","73300","76900","73300","204286","15393300900","1236086800000","16264300"
"001120","LX인터내셔널","KOSPI",,"38900","-100","-0.26","38800","39450","38000","305249","11835938300","1507764000000","38760000"
"108670","LX하우시스","KOSPI",,"32600","-500","-1.51","32100","33150","32100","20660","672591400","292346042000","8967670"
"108675","LX하우시스우","KOSPI",,"15950","-450","-2.74","17350","17350","15700","1957","31283050","16465663500","1032330"
"383800","LX홀딩스","KOSPI",,"8250","0","0.00","8170","8360","8170","175723","1449570670","629315692500","76280690"
"38380K","LX홀딩스1우","KOSPI",,"9990","0","0.00","9780","10050","9780","1745","17372650","14638197150","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","13000","-150","-1.14","12900","13250","12650","126074","1635184650","115603904000","8892608"
"023150","MH에탄올","KOSPI",,"7350","-150","-2.00","7400","7450","7150","13189","96412320","54232166100","7378526"
"035420","NAVER","KOSPI",,"193500","-3000","-1.53","191500","198000","190500","921793","179256077646","31743497947500","164049085"
"160550","NEW","KOSDAQ","중견기업부","5580","-60","-1.06","5600","5680","5480","193616","1080658640","155716071480","27906106"
"053290","NE능률","KOSDAQ","중견기업부","3900","-10","-0.26","3815","3900","3735","127534","487179720","64452597300","16526307"
"181710","NHN","KOSPI",,"21500","-250","-1.15","21350","21900","21300","93686","2019711750","774369757000","36017198"
"104200","NHN벅스","KOSDAQ","중견기업부","6220","190","3.15","5910","6250","5910","86849","527539640","92227361000","14827550"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","11100","0","0.00","11100","11350","11000","165427","1849513400","445782782100","40160611"
"400760","NH올원리츠","KOSPI",,"4240","10","0.24","4230","4250","4170","48068","201518630","178928000000","42200000"
"005940","NH투자증권","KOSPI",,"8990","-30","-0.33","9050","9080","8950","540332","4868391330","2981676629790","331665921"
"005945","NH투자증권우","KOSPI",,"9200","-10","-0.11","9190","9220","9010","16856","154305030","173612905600","18870968"
"338100","NH프라임리츠","KOSPI",,"4455","75","1.71","4395","4470","4335","43119","191550655","83130300000","18660000"
"034310","NICE","KOSPI",,"12350","-500","-3.89","12750","12850","12300","84003","1049249850","467846405000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","13400","-550","-3.94","14150","14550","13350","178404","2462969950","813578588000","60714820"
"008260","NI스틸","KOSPI",,"3740","-30","-0.80","3695","3775","3620","167111","620215695","106964437580","28600117"
"004250","NPC","KOSPI",,"6980","-30","-0.43","6870","7140","6810","238729","1661592760","256305600000","36720000"
"004255","NPC우","KOSPI",,"3615","0","0.00","3440","3615","3440","60703","213422080","19087200000","5280000"
"010060","OCI","KOSPI",,"91000","-1400","-1.52","90500","93000","90100","280170","25657615600","2170292761000","23849371"
"178920","PI첨단소재","KOSPI",,"29850","-500","-1.65","30000","30750","29550","134920","4049360000","876584711700","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","4920","15","0.31","4850","4970","4815","35456","173534045","49200000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"211000","-8500","-3.87","218500","219000","211000","411162","87763439500","17844529530000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","20250","-450","-2.17","20500","20900","20100","145864","2978822000","542425288500","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","10100","-1100","-9.82","10800","10850","10100","351266","3638609850","82796739700","8197697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3360","-115","-3.31","3355","3475","3305","85618","288057815","39324502560","11703721"
